year,month,day,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,date
2023,10,23,"China urges Gaza ceasefire, willing to do whatever needed to end violence",2023-10-23_2915.txt,34,24,china,beijing,chinese,wang,2023-10-01
2023,10,24,China’s Wang Yi to pay rare visit to US as two countries try to repair ties,2023-10-24_2890.txt,34,24,china,beijing,chinese,wang,2023-10-01
2023,10,24,"China’s Wang urges peace in calls with Israeli, Palestinian counterparts",2023-10-24_2892.txt,34,24,china,beijing,chinese,wang,2023-10-01
2023,10,24,Israel vows ‘unrelenting’ attacks as dozens reported killed in Gaza strikes,2023-10-24_2893.txt,34,24,china,beijing,chinese,wang,2023-10-01
2023,10,28,Will the Israel-Hamas war upend China’s Middle East ambitions?,2023-10-28_2779.txt,34,24,china,beijing,chinese,wang,2023-10-01
2023,10,29,"Taiwan takes security lessons from Hamas, Ukraine surprise attacks",2023-10-29_2759.txt,34,24,china,beijing,chinese,wang,2023-10-01
2023,11,6,China takes cautious approach to diplomacy over Israel-Gaza war,2023-11-06_2554.txt,34,24,china,beijing,chinese,wang,2023-11-01
2023,11,14,Indonesian President Joko Widodo urges Biden to help end Gaza ‘atrocities’,2023-11-14_2350.txt,34,24,china,beijing,chinese,wang,2023-11-01
2023,11,20,China-Middle East summit told ‘Israel seeks to end Palestinians’ presence’,2023-11-20_2219.txt,34,24,china,beijing,chinese,wang,2023-11-01
2023,11,24,Pro-Palestine or a trend? China’s stance on Israel-Hamas war splits opinion,2023-11-24_2128.txt,34,24,china,beijing,chinese,wang,2023-11-01
2023,10,25,Starvation used as a ‘weapon of war’ in Gaza amid Israeli siege: Oxfam,2023-10-25_2849.txt,35,23,aid,food,famine,gaza,2023-10-01
2023,12,9,Can Israel’s agricultural sector recover after the war on Gaza?,2023-12-09_1851.txt,35,23,aid,food,famine,gaza,2023-12-01
2023,12,21,"Entire Gaza population facing hunger crisis, famine risk: UN-backed report",2023-12-21_1654.txt,35,23,aid,food,famine,gaza,2023-12-01
2023,12,22,What’s the latest UN Gaza resolution that the US has agreed to?,2023-12-22_1647.txt,35,23,aid,food,famine,gaza,2023-12-01
2023,12,22,"Entire Gaza at ‘risk of famine’ as fighting rages between Israel, Hamas",2023-12-22_1651.txt,35,23,aid,food,famine,gaza,2023-12-01
2023,12,28,UN agency says 40 percent of Gaza’s population ‘at risk of famine’,2023-12-28_1572.txt,35,23,aid,food,famine,gaza,2023-12-01
2024,1,24,Is Israel using food deprivation as a war tactic?,2024-01-24_1287.txt,35,23,aid,food,famine,gaza,2024-01-01
2023,9,14,"In West Bank, Israel continues to hold back Palestinian development",2023-09-14_3337.txt,36,23,eu,european,for,aid,2023-09-01
2023,10,9,EU backtracks on previous suspension of Palestinian development aid,2023-10-09_3267.txt,36,23,eu,european,for,aid,2023-10-01
2023,10,10,‘We can’t confuse Hamas with all Palestinians’: Spain says amid aid review,2023-10-10_3252.txt,36,23,eu,european,for,aid,2023-10-01
2023,10,11,Israeli flags adorn EU buildings after Hamas attacks. Is the bloc united?,2023-10-11_3220.txt,36,23,eu,european,for,aid,2023-10-01
2023,10,17,EU leaders to meet as bloc struggles for united message on Israel-Hamas war,2023-10-17_3065.txt,36,23,eu,european,for,aid,2023-10-01
2023,10,19,EU’s Palestine envoy: Bloc lacks sympathy for victims of Israel’s bombing,2023-10-19_3001.txt,36,23,eu,european,for,aid,2023-10-01
2023,10,20,EU staffers criticise von der Leyen’s ‘uncontrolled’ support of Israel,2023-10-20_2962.txt,36,23,eu,european,for,aid,2023-10-01
2023,10,23,EU’s foreign policy chief Borrell backs pause in Israel-Hamas war,2023-10-23_2910.txt,36,23,eu,european,for,aid,2023-10-01
2023,10,26,How far will Europe back Israel in its war on Gaza?,2023-10-26_2834.txt,36,23,eu,european,for,aid,2023-10-01
2023,10,30,Cyprus braces for refugee arrivals amid Lebanon war fears,2023-10-30_2720.txt,36,23,eu,european,for,aid,2023-10-01
2023,11,6,EU seeks alternative delivery routes as it ramps up Gaza aid,2023-11-06_2539.txt,36,23,eu,european,for,aid,2023-11-01
2023,11,9,Macron says protecting civilians ‘non-negotiable’ at Gaza aid conference,2023-11-09_2468.txt,36,23,eu,european,for,aid,2023-11-01
2023,11,22,EU to boost Gaza aid amid Israel-Hamas truce,2023-11-22_2171.txt,36,23,eu,european,for,aid,2023-11-01
2023,11,27,Can a divided EU have any meaningful policy on Gaza?,2023-11-27_2054.txt,36,23,eu,european,for,aid,2023-11-01
2023,10,31,Israel-Gaza war: Biden support plummets to 17 percent among Arab Americans,2023-10-31_2688.txt,37,23,biden,voters,trump,michigan,2023-10-01
2023,11,9,Former Biden campaign staffers call for Israel-Hamas ceasefire,2023-11-09_2448.txt,37,23,biden,voters,trump,michigan,2023-11-01
2023,12,3,US Muslims pledge to ditch Biden in 2024 over his stance on Israel-Gaza war,2023-12-03_1952.txt,37,23,biden,voters,trump,michigan,2023-12-01
2023,12,14,Labour leaders push President Biden for Israel-Gaza ceasefire at US Capitol,2023-12-14_1754.txt,37,23,biden,voters,trump,michigan,2023-12-01
2024,1,9,Q&A: Former Biden appointee says US policy is ‘dehumanising’ Palestinians,2024-01-09_1458.txt,37,23,biden,voters,trump,michigan,2024-01-01
2024,1,27,‘War criminal’: Arab Americans rebuff Biden campaign outreach over Gaza,2024-01-27_1249.txt,37,23,biden,voters,trump,michigan,2024-01-01
2023,12,5,"Israel-Hamas war: List of key events, day 60",2023-12-05_1926.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,6,"Israel-Hamas war: List of key events, day 61",2023-12-06_1903.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,7,"Israel-Hamas war: List of key events, day 62",2023-12-07_1887.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,8,"Israel-Hamas war: List of key events, day 63",2023-12-08_1870.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,9,"Israel-Hamas war: List of key events, day 64",2023-12-09_1850.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,11,"Israel-Hamas war: List of key events, day 66",2023-12-11_1819.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,12,"Israel-Hamas war: List of key events, day 67",2023-12-12_1802.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,13,"Israel-Hamas war: List of key events, day 68",2023-12-13_1786.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,14,"Israel-Hamas war: List of key events, day 69",2023-12-14_1769.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,15,"Israel-Hamas war: List of key events, day 70",2023-12-15_1750.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,16,"Israel-Hamas war: List of key events, day 71",2023-12-16_1730.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,17,"Israel-Hamas war: List of key events, day 72",2023-12-17_1711.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,18,"Israel-Hamas war: List of key events, day 73",2023-12-18_1701.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,19,"Israel-Hamas war: List of key events, day 74",2023-12-19_1690.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,20,"Israel-Hamas war: List of key events, day 75",2023-12-20_1679.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,21,"Israel-Hamas war: List of key events, day 76",2023-12-21_1667.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,22,"Israel-Hamas war: List of key events, day 77",2023-12-22_1650.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,23,"Israel-Hamas war: List of key events, day 78",2023-12-23_1638.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,24,"Israel-Hamas war: List of key events, day 79",2023-12-24_1625.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,25,"Israel-Hamas war: List of key events, day 80",2023-12-25_1615.txt,38,21,december,things,stand,2023,2023-12-01
2023,12,30,"Israel-Hamas war: List of key events, day 85",2023-12-30_1559.txt,38,21,december,things,stand,2023,2023-12-01
2023,10,11,How are Palestinian children affected by the Israel-Hamas war?,2023-10-11_3222.txt,39,21,children,gaza,schools,have,2023-10-01
2023,10,19,Israel’s ‘war against Gaza’s children’ explained,2023-10-19_3004.txt,39,21,children,gaza,schools,have,2023-10-01
2023,10,25,Child casualties in Gaza a ‘stain on our conscience’: UNICEF,2023-10-25_2868.txt,39,21,children,gaza,schools,have,2023-10-01
2023,10,27,What trauma do children suffer in Israel’s war on Gaza?,2023-10-27_2788.txt,39,21,children,gaza,schools,have,2023-10-01
2023,10,31,Gaza has become a ‘graveyard’ for children amid Israeli attacks: UN,2023-10-31_2691.txt,39,21,children,gaza,schools,have,2023-10-01
2023,11,6,Israel’s psychological operation in Gaza,2023-11-06_2540.txt,39,21,children,gaza,schools,have,2023-11-01
2023,11,7,Is Israel’s Gaza war the deadliest conflict for children in modern times?,2023-11-07_2507.txt,39,21,children,gaza,schools,have,2023-11-01
2023,11,8,No end in sight to plight of Gaza children as Israeli attacks intensify,2023-11-08_2490.txt,39,21,children,gaza,schools,have,2023-11-01
2023,11,20,"World Children’s Day tragedy: Gaza’s 5,500 lives lost to Israel’s attacks",2023-11-20_2217.txt,39,21,children,gaza,schools,have,2023-11-01
2023,11,30,Why have so many Palestinian children been killed by Israel?,2023-11-30_2001.txt,39,21,children,gaza,schools,have,2023-11-01
2023,12,4,No end to suffering of Gaza children as Israeli attacks rage on,2023-12-04_1941.txt,39,21,children,gaza,schools,have,2023-12-01
2023,12,27,Displaced Palestinian mother in Gaza gives birth to quadruplets,2023-12-27_1581.txt,39,21,children,gaza,schools,have,2023-12-01
2023,12,28,Photos: Israel’s war on Gaza’s children,2023-12-28_1573.txt,39,21,children,gaza,schools,have,2023-12-01
2024,1,9,How does the war on Gaza affect mental health of Palestinian children?,2024-01-09_1462.txt,39,21,children,gaza,schools,have,2024-01-01
2024,1,24,How Israel has destroyed Gaza’s schools and universities,2024-01-24_1293.txt,39,21,children,gaza,schools,have,2024-01-01
2023,10,9,"Israel-Hamas conflict: List of key events, day 3 after surprise attack",2023-10-09_3283.txt,40,20,2024,things,stand,here,2023-10-01
2023,10,11,"Israel-Hamas war: List of key events, day 5",2023-10-11_3228.txt,40,20,2024,things,stand,here,2023-10-01
2023,10,12,"Israel-Hamas war: List of key events, day 6",2023-10-12_3205.txt,40,20,2024,things,stand,here,2023-10-01
2023,12,26,"Israel-Hamas war: List of key events, day 81",2023-12-26_1600.txt,40,20,2024,things,stand,here,2023-12-01
2023,12,27,"Israel-Hamas war: List of key events, day 82",2023-12-27_1589.txt,40,20,2024,things,stand,here,2023-12-01
2023,12,28,"Israel-Hamas war: List of key events, day 83",2023-12-28_1576.txt,40,20,2024,things,stand,here,2023-12-01
2024,1,1,"Israel’s war on Gaza: List of key events, day 87",2024-01-01_1540.txt,40,20,2024,things,stand,here,2024-01-01
2024,1,3,"Israel’s war on Gaza: List of key events, day 89",2024-01-03_1520.txt,40,20,2024,things,stand,here,2024-01-01
2024,1,5,"Israel’s war on Gaza: List of key events, day 91",2024-01-05_1499.txt,40,20,2024,things,stand,here,2024-01-01
2024,1,9,"Israel’s war on Gaza: List of key events, day 95",2024-01-09_1465.txt,40,20,2024,things,stand,here,2024-01-01
2023,10,20,How have Latin American countries responded to the Israel-Hamas war?,2023-10-20_2970.txt,41,20,brazil,lula,foreign,brazilian,2023-10-01
2023,11,1,Bolivia cuts ties with Israel; other Latin American countries recall envoys,2023-11-01_2679.txt,41,20,brazil,lula,foreign,brazilian,2023-11-01
2023,11,2,"‘Genocide’, Colombia says as Latin American states condemn Israel over Gaza",2023-11-02_2645.txt,41,20,brazil,lula,foreign,brazilian,2023-11-01
2023,11,10,"From sport to music, Chile’s Palestinian diaspora rallies to support Gaza",2023-11-10_2427.txt,41,20,brazil,lula,foreign,brazilian,2023-11-01
2023,11,15,Belize joins diplomatic backlash against Israel over Gaza bombardment,2023-11-15_2318.txt,41,20,brazil,lula,foreign,brazilian,2023-11-01
2023,11,20,"In Brazil’s favelas, activists find common ground with Palestinians in Gaza",2023-11-20_2207.txt,41,20,brazil,lula,foreign,brazilian,2023-11-01
2023,12,1,Brazil’s Lula: Biden has no ‘sensitivity’ to stop war on Gaza,2023-12-01_1983.txt,41,20,brazil,lula,foreign,brazilian,2023-12-01
2023,12,31,‘Outraged’: Brazilian Muslims face growing Islamophobia over Gaza war,2023-12-31_1542.txt,41,20,brazil,lula,foreign,brazilian,2023-12-01
2024,1,14,"Portuguese FM: Ukraine can prevail, Russia a ‘Paper Tiger’",2024-01-14_1403.txt,41,20,brazil,lula,foreign,brazilian,2024-01-01
2023,9,7,‘Lifeline for Gaza’: Businesses raise concerns after Israel halts exports,2023-09-07_3345.txt,42,19,economy,percent,economic,gaza,2023-09-01
2023,9,8,Gaza exports to resume after Israel agrees to reopen vital crossing,2023-09-08_3343.txt,42,19,economy,percent,economic,gaza,2023-09-01
2023,10,14,Israel at war against Gaza: At what cost to both economies?,2023-10-14_3128.txt,42,19,economy,percent,economic,gaza,2023-10-01
2023,10,25,Gaza needed billions in aid before Israel-Hamas war: UN,2023-10-25_2859.txt,42,19,economy,percent,economic,gaza,2023-10-01
2023,10,28,Israel’s war on Gaza: What’s the impact globally?,2023-10-28_2781.txt,42,19,economy,percent,economic,gaza,2023-10-01
2023,10,29,‘There is zero work’: Occupied West Bank paralysed as economy stalls,2023-10-29_2758.txt,42,19,economy,percent,economic,gaza,2023-10-01
2023,11,7,"Gaza loses 61 percent of jobs in Israel-Hamas war, UN agency says",2023-11-07_2525.txt,42,19,economy,percent,economic,gaza,2023-11-01
2023,11,10,"Israel-Gaza war ‘devastating’ Palestine economy, UN warns",2023-11-10_2435.txt,42,19,economy,percent,economic,gaza,2023-11-01
2023,11,18,What’s the impact of the war on Gaza on the Palestinian economy?,2023-11-18_2253.txt,42,19,economy,percent,economic,gaza,2023-11-01
2023,11,25,Can Israel’s economy withstand a prolonged war on Gaza?,2023-11-25_2108.txt,42,19,economy,percent,economic,gaza,2023-11-01
2023,11,30,‘We’re not here to beg’: Gaza residents’ anger over steep rise in prices,2023-11-30_2003.txt,42,19,economy,percent,economic,gaza,2023-11-01
2023,12,2,Who pays for the war damage in Gaza?,2023-12-02_1971.txt,42,19,economy,percent,economic,gaza,2023-12-01
2023,12,20,Nearly 66 percent of jobs lost in Gaza since Israel-Hamas war broke out,2023-12-20_1673.txt,42,19,economy,percent,economic,gaza,2023-12-01
2024,1,21,What’s the cost of the war on Gaza for Palestine and Israel?,2024-01-21_1328.txt,42,19,economy,percent,economic,gaza,2024-01-01
2024,1,27,Has the war on Gaza hurt Israel’s economy?,2024-01-27_1258.txt,42,19,economy,percent,economic,gaza,2024-01-01
2023,10,16,"Israel-Hamas war: List of key events, day 10",2023-10-16_3104.txt,43,19,november,2023,here,situation,2023-10-01
2023,11,1,"Israel-Hamas war: List of key events, day 26",2023-11-01_2677.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,2,"Israel-Hamas war: List of key events, day 27",2023-11-02_2642.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,3,"Israel-Hamas war: List of key events, day 28",2023-11-03_2619.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,4,"Israel-Hamas war: List of key events, day 29",2023-11-04_2588.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,5,"Israel-Hamas war: List of key events, day 30",2023-11-05_2567.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,6,"Israel-Hamas war: List of key events, day 31",2023-11-06_2547.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,7,"Israel-Hamas war: List of key events, day 32",2023-11-07_2521.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,8,"Israel-Hamas war: List of key events, day 33",2023-11-08_2496.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,9,"Israel-Hamas war: List of key events, day 34",2023-11-09_2469.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,10,"Israel-Hamas war: List of key events, day 35",2023-11-10_2439.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,12,"Israel-Hamas war: List of key events, day 37",2023-11-12_2389.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,13,"Israel-Hamas war: List of key events, day 38",2023-11-13_2373.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,14,"Israel-Hamas war: List of key events, day 39",2023-11-14_2349.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,15,"Israel-Hamas war: List of key events, day 40",2023-11-15_2325.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,16,"Israel-Hamas war: List of key events, day 41",2023-11-16_2301.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,17,"Israel-Hamas war: List of key events, day 42",2023-11-17_2269.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,20,"Israel-Hamas war: List of key events, day 45",2023-11-20_2218.txt,43,19,november,2023,here,situation,2023-11-01
2023,11,21,"Israel-Hamas war: List of key events, day 46",2023-11-21_2192.txt,43,19,november,2023,here,situation,2023-11-01
2023,10,7,Israel pummels Gaza after Hamas’s unprecedented attack,2023-10-07_3302.txt,44,19,gaza,air,least,rockets,2023-10-01
2023,10,10,Which airlines paused or cancelled flights to Israel after Hamas attacks?,2023-10-10_3245.txt,44,19,gaza,air,least,rockets,2023-10-01
2023,10,12,Photos show scale of the destruction of Israel air attacks on Gaza,2023-10-12_3200.txt,44,19,gaza,air,least,rockets,2023-10-01
2023,11,5,Photos: No end to Gaza killings as Israeli campaign nears a month,2023-11-05_2561.txt,44,19,gaza,air,least,rockets,2023-11-01
2023,11,22,No ease in human suffering in Gaza amid Israel war,2023-11-22_2172.txt,44,19,gaza,air,least,rockets,2023-11-01
2023,12,1,Israel strikes Gaza after truce expires,2023-12-01_1992.txt,44,19,gaza,air,least,rockets,2023-12-01
2023,10,19,Joe Biden owns this,2023-10-19_3012.txt,45,18,and,will,biden,is,2023-10-01
2023,10,23,It’s a time for choosing,2023-10-23_2912.txt,45,18,and,will,biden,is,2023-10-01
2023,11,2,Sociopaths in suits,2023-11-02_2648.txt,45,18,and,will,biden,is,2023-11-01
2023,11,5,"‘Biden, you can’t hide’: Tens of thousands march in US for Gaza ceasefire",2023-11-05_2571.txt,45,18,and,will,biden,is,2023-11-01
2023,11,10,‘Now isn’t the time’: Israel’s left conflicted on future after Hamas attack,2023-11-10_2434.txt,45,18,and,will,biden,is,2023-11-01
2023,11,13,Never forget is now,2023-11-13_2370.txt,45,18,and,will,biden,is,2023-11-01
2023,11,28,"Group stages ‘die-ins’ across Washington, DC to raise awareness for Gaza",2023-11-28_2036.txt,45,18,and,will,biden,is,2023-11-01
2023,12,14,"Biden, Kirby and dead, ungrateful Palestinians",2023-12-14_1765.txt,45,18,and,will,biden,is,2023-12-01
2023,12,22,"Marianne Williamson on her US presidential campaign, the economy and Gaza",2023-12-22_1643.txt,45,18,and,will,biden,is,2023-12-01
2023,11,10,"Australian arms exports to Israel in focus amid court case, port protests",2023-11-10_2415.txt,47,18,exports,arms,canada,weapons,2023-11-01
2023,12,4,Netherlands accused of war crimes complicity for Israeli military supplies,2023-12-04_1940.txt,47,18,exports,arms,canada,weapons,2023-12-01
2023,12,15,Dutch court dismisses war crimes case against military supplies to Israel,2023-12-15_1747.txt,47,18,exports,arms,canada,weapons,2023-12-01
2024,1,27,ICJ ruling in Gaza genocide case renews calls to end Israel arms transfers,2024-01-27_1259.txt,47,18,exports,arms,canada,weapons,2024-01-01
2023,10,9,Palestinian state ‘most reliable’ solution to conflict with Israel: Russia,2023-10-09_3274.txt,48,18,russia,putin,moscow,russian,2023-10-01
2023,10,10,"Ukrainians stand with Israel amid war with Hamas, despite grievances",2023-10-10_3243.txt,48,18,russia,putin,moscow,russian,2023-10-01
2023,10,11,Putin concerned over ‘catastrophic’ civilian deaths in Israel-Gaza war,2023-10-11_3231.txt,48,18,russia,putin,moscow,russian,2023-10-01
2023,10,12,‘Not pro-Israeli’: Decoding Putin’s muted response to Hamas attacks,2023-10-12_3190.txt,48,18,russia,putin,moscow,russian,2023-10-01
2023,10,19,Russia’s Lavrov warns Israel-Gaza war could spark regional crisis,2023-10-19_3003.txt,48,18,russia,putin,moscow,russian,2023-10-01
2023,10,30,Russia’s Dagestan airport closed after anti-Israel protests: What to know,2023-10-30_2729.txt,48,18,russia,putin,moscow,russian,2023-10-01
2023,11,14,"Unverified rumours of Russia arming Hamas persist, as war rages in Gaza",2023-11-14_2338.txt,48,18,russia,putin,moscow,russian,2023-11-01
2023,11,20,Russian diplomacy leverages Israel-Hamas war for moral high ground,2023-11-20_2211.txt,48,18,russia,putin,moscow,russian,2023-11-01
2023,11,25,Finnish FM: Finland’s defence deal with Israel vs its stance on Gaza,2023-11-25_2095.txt,48,18,russia,putin,moscow,russian,2023-11-01
2023,12,5,"Putin to visit Saudi Arabia, UAE with Israel-Hamas war on agenda",2023-12-05_1912.txt,48,18,russia,putin,moscow,russian,2023-12-01
2023,12,6,Putin makes rare trip to Middle East to meet with UAE and Saudi leaders,2023-12-06_1894.txt,48,18,russia,putin,moscow,russian,2023-12-01
2023,12,7,Iran’s Raisi says ‘genocide’ unfolding in Gaza as he meets Russia’s Putin,2023-12-07_1877.txt,48,18,russia,putin,moscow,russian,2023-12-01
2023,12,10,Israel cannot carry out ‘collective punishment’ of people in Gaza: Lavrov,2023-12-10_1830.txt,48,18,russia,putin,moscow,russian,2023-12-01
2023,12,11,Sergey Lavrov: The Russian approaches to Gaza and Ukraine,2023-12-11_1818.txt,48,18,russia,putin,moscow,russian,2023-12-01
2023,10,10,"Israel and Hamas war: List of key events, day 4 after surprise attack",2023-10-10_3253.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,13,"Israel-Hamas war: List of key events, day 7",2023-10-13_3166.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,14,"Israel-Hamas war: List of key events, day 8",2023-10-14_3134.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,17,"Israel-Hamas war: List of key events, day 11",2023-10-17_3067.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,18,"Israel-Hamas war: List of key events, day 12",2023-10-18_3040.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,19,"Israel-Hamas war: List of key events, day 13",2023-10-19_3010.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,20,"Israel-Hamas war: List of key events, day 14",2023-10-20_2978.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,21,"Israel-Hamas war: List of key events, day 15",2023-10-21_2944.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,21,"Russia-Ukraine war: List of key events, day 605",2023-10-21_2952.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,22,"Israel-Hamas war: List of key events, day 16",2023-10-22_2929.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,23,"Israel-Hamas war: List of key events, day 17",2023-10-23_2913.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,24,"Israel-Hamas war: List of key events, day 18",2023-10-24_2887.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,25,"Israel-Hamas war: List of key events, day 19",2023-10-25_2866.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,26,"Israel-Hamas war: List of key events, day 20",2023-10-26_2839.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,27,"Israel-Hamas war: List of key events, day 21",2023-10-27_2810.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,28,"Israel-Hamas war: List of key events, day 22",2023-10-28_2776.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,30,"Israel-Hamas war: List of key events, day 24",2023-10-30_2733.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,31,"Israel-Hamas war: List of key events, day 25",2023-10-31_2703.txt,49,18,2023,here,situation,october,2023-10-01
2023,10,20,McDonald’s franchises in Middle East at odds over Israel-Hamas war,2023-10-20_2982.txt,50,18,jerry,mcdonald,ice,cream,2023-10-01
2023,10,21,"Atop a Jerusalem mountain, a cafe of rare coexistence in a divided city",2023-10-21_2954.txt,50,18,jerry,mcdonald,ice,cream,2023-10-01
2023,11,14,"Indonesians boycott McDonald’s, Starbucks over support for Israel",2023-11-14_2354.txt,50,18,jerry,mcdonald,ice,cream,2023-11-01
2023,11,19,‘Boycott Israel’ breathes new life into 100-year-old Egyptian soda brand,2023-11-19_2231.txt,50,18,jerry,mcdonald,ice,cream,2023-11-01
2023,12,8,Israel police stop settlers march in Jerusalem after ‘racist chants’,2023-12-08_1856.txt,51,18,march,jerusalem,police,city,2023-12-01
2023,6,19,Israel-Palestine updates: 5 killed as Israeli troops raid Jenin,2023-06-19_3504.txt,52,18,updates,closed,blog,page,2023-06-01
2023,6,20,Latest updates: 2 Palestinians killed after West Bank shootings,2023-06-20_3497.txt,52,18,updates,closed,blog,page,2023-06-01
2023,7,3,"Jenin updates: Palestinian deaths rise, Israeli raid continuing",2023-07-03_3467.txt,52,18,updates,closed,blog,page,2023-07-01
2023,7,4,Jenin updates: Israel hits Gaza after 12 killed in Jenin raid,2023-07-04_3461.txt,52,18,updates,closed,blog,page,2023-07-01
2023,7,5,Jenin updates: Residents start rebuilding after Israeli attack,2023-07-05_3456.txt,52,18,updates,closed,blog,page,2023-07-01
2023,11,10,Israel-Hamas war updates: Al-Shifa Hospital under threat,2023-11-10_2447.txt,52,18,updates,closed,blog,page,2023-11-01
2023,11,14,Israel-Hamas war updates: Israel says it will raid al-Shifa – Ministry,2023-11-14_2355.txt,52,18,updates,closed,blog,page,2023-11-01
2023,11,28,Israel-Hamas war updates: Palestinian prisoners arrive home after release,2023-11-28_2051.txt,52,18,updates,closed,blog,page,2023-11-01
2023,11,30,Israel-Hamas war updates: More Palestinian prisoners released,2023-11-30_2014.txt,52,18,updates,closed,blog,page,2023-11-01
2023,12,1,Israel-Hamas war updates: Over 175 killed as Israeli resumes Gaza attacks,2023-12-01_1997.txt,52,18,updates,closed,blog,page,2023-12-01
2023,12,4,Israel-Hamas war updates: Communications cut amid southern Gaza offensive,2023-12-04_1942.txt,52,18,updates,closed,blog,page,2023-12-01
2023,12,22,Israel-Hamas war updates: Security Council passes ‘diluted’ Gaza resolution,2023-12-22_1653.txt,52,18,updates,closed,blog,page,2023-12-01
2024,1,14,Iran vs Palestine 4-1: AFC Asian Cup 2023 – as it happened,2024-01-14_1402.txt,52,18,updates,closed,blog,page,2024-01-01
2024,1,29,Qatar vs Palestine 2-1: AFC Asian Cup 2023 – as it happened,2024-01-29_1234.txt,52,18,updates,closed,blog,page,2024-01-01
2023,7,18,"Israel ‘not a racist’ state, US House resolution proclaims",2023-07-18_3415.txt,53,18,tlaib,congress,aipac,democratic,2023-07-01
2023,7,19,"Israel prays for ties with Saudi Arabia, Herzog tells US Congress",2023-07-19_3412.txt,53,18,tlaib,congress,aipac,democratic,2023-07-01
2023,11,2,Israel-Gaza war: US House rejects effort to censure Rashida Tlaib,2023-11-02_2649.txt,53,18,tlaib,congress,aipac,democratic,2023-11-01
2023,11,8,"Who is Rashida Tlaib, why was the Palestinian-American lawmaker censured?",2023-11-08_2492.txt,53,18,tlaib,congress,aipac,democratic,2023-11-01
2023,11,8,US House votes to censure Rashida Tlaib over Israel-Hamas war comments,2023-11-08_2500.txt,53,18,tlaib,congress,aipac,democratic,2023-11-01
2023,11,14,Anti-Palestinian sentiment rises amid bipartisan US support for Israel,2023-11-14_2353.txt,53,18,tlaib,congress,aipac,democratic,2023-11-01
2023,12,6,"‘Anti-Zionism is antisemitism,’ US House asserts in ‘dangerous’ resolution",2023-12-06_1906.txt,53,18,tlaib,congress,aipac,democratic,2023-12-01
2024,1,22,Could a divided Jewish base upend US Democrats’ presidential hopes?,2024-01-22_1308.txt,53,18,tlaib,congress,aipac,democratic,2024-01-01
2023,7,4,‘No mercy’: Palestinians describe Israel’s deadly raid on Jenin,2023-07-04_3458.txt,54,17,her,family,she,abdi,2023-07-01
