year,month,day,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,date,Month,Topic_Label
2023,11,25,Israel vs Hamas: Battle for narrative supremacy,2023-11-25_2100.txt,29,29,contributors,journalist,director,editor,2023-11-01,2023-11-01,"contributors, journalist, director, editor"
2023,12,2,Palestine-Israel through three European lenses,2023-12-02_1967.txt,29,29,contributors,journalist,director,editor,2023-12-01,2023-12-01,"contributors, journalist, director, editor"
2023,12,9,The Gospel: Israel turns to a new AI system in the Gaza war,2023-12-09_1848.txt,29,29,contributors,journalist,director,editor,2023-12-01,2023-12-01,"contributors, journalist, director, editor"
2023,12,16,Trauma and terror: What we are seeing from Gaza,2023-12-16_1728.txt,29,29,contributors,journalist,director,editor,2023-12-01,2023-12-01,"contributors, journalist, director, editor"
2023,12,22,Israel-Gaza war: Why are culture and society targets?,2023-12-22_1645.txt,29,29,contributors,journalist,director,editor,2023-12-01,2023-12-01,"contributors, journalist, director, editor"
2023,12,30,Genocide in Gaza: The coverage of Israel’s war,2023-12-30_1556.txt,29,29,contributors,journalist,director,editor,2023-12-01,2023-12-01,"contributors, journalist, director, editor"
2023,10,17,Gaza at breaking point as Israel evacuates north,2023-10-17_3068.txt,30,28,prisoners,hunger,detention,administrative,2023-10-01,2023-10-01,"prisoners, hunger, detention, administrative"
2023,11,20,Families of Gaza captives reject talk of death penalty for Hamas detainees,2023-11-20_2206.txt,30,28,prisoners,hunger,detention,administrative,2023-11-01,2023-11-01,"prisoners, hunger, detention, administrative"
2023,10,10,Social media platforms swamped with fake news on the Israel-Hamas war,2023-10-10_3234.txt,31,27,content,media,facebook,social,2023-10-01,2023-10-01,"content, media, facebook, social"
2023,10,12,The chaos at X since Elon Musk’s takeover has gotten worse,2023-10-12_3181.txt,31,27,content,media,facebook,social,2023-10-01,2023-10-01,"content, media, facebook, social"
2023,10,13,EU launches probe into Elon Musk’s X over Israel-Hamas war content,2023-10-13_3162.txt,31,27,content,media,facebook,social,2023-10-01,2023-10-01,"content, media, facebook, social"
2023,10,24,Are social media giants censoring pro-Palestine voices amid Israel’s war?,2023-10-24_2889.txt,31,27,content,media,facebook,social,2023-10-01,2023-10-01,"content, media, facebook, social"
2023,10,30,Katherine Maher replaces former Web Summit CEO following ‘war crimes’ post,2023-10-30_2727.txt,31,27,content,media,facebook,social,2023-10-01,2023-10-01,"content, media, facebook, social"
2023,11,3,"Telegram restricts access to Hamas channels on Google, Apple stores",2023-11-03_2622.txt,31,27,content,media,facebook,social,2023-11-01,2023-11-01,"content, media, facebook, social"
2023,11,4,"Israel-Gaza war fuels online anti-Semitism, Islamophobia in China",2023-11-04_2591.txt,31,27,content,media,facebook,social,2023-11-01,2023-11-01,"content, media, facebook, social"
2023,11,10,TikTok faces calls for ban amid claims of anti-Israel ‘indoctrination’,2023-11-10_2441.txt,31,27,content,media,facebook,social,2023-11-01,2023-11-01,"content, media, facebook, social"
2023,11,27,Elon Musk meets Netanyahu during Israel visit,2023-11-27_2063.txt,31,27,content,media,facebook,social,2023-11-01,2023-11-01,"content, media, facebook, social"
2023,11,28,"Elon Musk’s Israel trip: What was the purpose, what did he tell Netanyahu?",2023-11-28_2044.txt,31,27,content,media,facebook,social,2023-11-01,2023-11-01,"content, media, facebook, social"
2023,11,29,Pro-Palestine Facebook post sparks CIA warning,2023-11-29_2029.txt,31,27,content,media,facebook,social,2023-11-01,2023-11-01,"content, media, facebook, social"
2023,11,29,Hamas invites Elon Musk to Gaza to witness ‘massacres and destruction’,2023-11-29_2030.txt,31,27,content,media,facebook,social,2023-11-01,2023-11-01,"content, media, facebook, social"
2023,12,12,"Even in time of genocide, Big Tech silences Palestinians",2023-12-12_1790.txt,31,27,content,media,facebook,social,2023-12-01,2023-12-01,"content, media, facebook, social"
2023,12,21,"Meta ‘stifling’ pro-Palestine voices on social media, rights group says",2023-12-21_1668.txt,31,27,content,media,facebook,social,2023-12-01,2023-12-01,"content, media, facebook, social"
2023,12,30,Nicole Jenes and Rathbone: Social media influencers a new lens on Gaza war,2023-12-30_1555.txt,31,27,content,media,facebook,social,2023-12-01,2023-12-01,"content, media, facebook, social"
2023,10,4,Israeli settlers storm Al-Aqsa Mosque complex on fifth day of Sukkot,2023-10-04_3315.txt,33,24,church,christians,christian,christmas,2023-10-01,2023-10-01,"church, christians, christian, christmas"
2023,10,16,"‘War knows no religion’: Gaza’s oldest church shelters Muslims, Christians",2023-10-16_3089.txt,33,24,church,christians,christian,christmas,2023-10-01,2023-10-01,"church, christians, christian, christmas"
2023,10,20,‘We were baptised here and we will die here’: Gaza’s oldest church bombed,2023-10-20_2963.txt,33,24,church,christians,christian,christmas,2023-10-01,2023-10-01,"church, christians, christian, christmas"
2023,10,20,Israel bombs Greek Orthodox Gaza church sheltering displaced people,2023-10-20_2980.txt,33,24,church,christians,christian,christmas,2023-10-01,2023-10-01,"church, christians, christian, christmas"
2023,11,1,Under Israeli attack: Who are the Christians of Gaza?,2023-11-01_2672.txt,33,24,church,christians,christian,christmas,2023-11-01,2023-11-01,"church, christians, christian, christmas"
2023,11,10,Gaza’s Christians fear ‘threat of extinction’ amid Israel war,2023-11-10_2444.txt,33,24,church,christians,christian,christmas,2023-11-01,2023-11-01,"church, christians, christian, christmas"
2023,11,22,‘Terrorism’: Israel-Hamas conflict has gone ‘beyond war’ says Pope Francis,2023-11-22_2170.txt,33,24,church,christians,christian,christmas,2023-11-01,2023-11-01,"church, christians, christian, christmas"
2023,12,7,"‘If Christ were born today, he would be born under rubble, Israeli bombing’",2023-12-07_1879.txt,33,24,church,christians,christian,christmas,2023-12-01,2023-12-01,"church, christians, christian, christmas"
2023,12,17,Israel army kills 2 Christian women in ‘cold blood’ at Gaza church compound,2023-12-17_1712.txt,33,24,church,christians,christian,christmas,2023-12-01,2023-12-01,"church, christians, christian, christmas"
2023,12,22,‘Without work and hope’: Bethlehem’s Christmas economy bleeds from Gaza war,2023-12-22_1649.txt,33,24,church,christians,christian,christmas,2023-12-01,2023-12-01,"church, christians, christian, christmas"
2023,12,24,"‘Our hearts in Bethlehem’, says Pope in Christmas Eve mass, shadowed by war",2023-12-24_1619.txt,33,24,church,christians,christian,christmas,2023-12-01,2023-12-01,"church, christians, christian, christmas"
2023,12,24,Muted Christmas as Palestinian Christians mourn for Gaza,2023-12-24_1623.txt,33,24,church,christians,christian,christmas,2023-12-01,2023-12-01,"church, christians, christian, christmas"
2023,12,24,"What are Palestine’s unique Christmas rituals, disrupted by Israel’s war?",2023-12-24_1626.txt,33,24,church,christians,christian,christmas,2023-12-01,2023-12-01,"church, christians, christian, christmas"
2023,12,25,What message do Palestinian Christians send by cancelling Christmas?,2023-12-25_1605.txt,33,24,church,christians,christian,christmas,2023-12-01,2023-12-01,"church, christians, christian, christmas"
2023,10,9,US’s Schumer expresses ‘disappointment’ at Beijing’s Israel-Gaza response,2023-10-09_3284.txt,34,24,china,beijing,chinese,wang,2023-10-01,2023-10-01,"china, beijing, chinese, wang"
2023,10,16,China prepares for Belt and Road summit in shadow of Israel-Gaza war,2023-10-16_3102.txt,34,24,china,beijing,chinese,wang,2023-10-01,2023-10-01,"china, beijing, chinese, wang"
2023,10,17,Vladimir Putin to meet Xi Jinping in Beijing: Five things to know,2023-10-17_3074.txt,34,24,china,beijing,chinese,wang,2023-10-01,2023-10-01,"china, beijing, chinese, wang"
2023,10,18,UN chief Guterres condemns ‘collective punishment’ of Palestinians,2023-10-18_3039.txt,34,24,china,beijing,chinese,wang,2023-10-01,2023-10-01,"china, beijing, chinese, wang"
2023,10,23,"China urges Gaza ceasefire, willing to do whatever needed to end violence",2023-10-23_2915.txt,34,24,china,beijing,chinese,wang,2023-10-01,2023-10-01,"china, beijing, chinese, wang"
2023,10,24,China’s Wang Yi to pay rare visit to US as two countries try to repair ties,2023-10-24_2890.txt,34,24,china,beijing,chinese,wang,2023-10-01,2023-10-01,"china, beijing, chinese, wang"
2023,10,24,"China’s Wang urges peace in calls with Israeli, Palestinian counterparts",2023-10-24_2892.txt,34,24,china,beijing,chinese,wang,2023-10-01,2023-10-01,"china, beijing, chinese, wang"
2023,10,24,Israel vows ‘unrelenting’ attacks as dozens reported killed in Gaza strikes,2023-10-24_2893.txt,34,24,china,beijing,chinese,wang,2023-10-01,2023-10-01,"china, beijing, chinese, wang"
2023,10,28,Will the Israel-Hamas war upend China’s Middle East ambitions?,2023-10-28_2779.txt,34,24,china,beijing,chinese,wang,2023-10-01,2023-10-01,"china, beijing, chinese, wang"
2023,10,29,"Taiwan takes security lessons from Hamas, Ukraine surprise attacks",2023-10-29_2759.txt,34,24,china,beijing,chinese,wang,2023-10-01,2023-10-01,"china, beijing, chinese, wang"
2023,11,6,China takes cautious approach to diplomacy over Israel-Gaza war,2023-11-06_2554.txt,34,24,china,beijing,chinese,wang,2023-11-01,2023-11-01,"china, beijing, chinese, wang"
2023,11,14,Indonesian President Joko Widodo urges Biden to help end Gaza ‘atrocities’,2023-11-14_2350.txt,34,24,china,beijing,chinese,wang,2023-11-01,2023-11-01,"china, beijing, chinese, wang"
2023,11,20,China-Middle East summit told ‘Israel seeks to end Palestinians’ presence’,2023-11-20_2219.txt,34,24,china,beijing,chinese,wang,2023-11-01,2023-11-01,"china, beijing, chinese, wang"
2023,11,24,Pro-Palestine or a trend? China’s stance on Israel-Hamas war splits opinion,2023-11-24_2128.txt,34,24,china,beijing,chinese,wang,2023-11-01,2023-11-01,"china, beijing, chinese, wang"
2023,10,25,Starvation used as a ‘weapon of war’ in Gaza amid Israeli siege: Oxfam,2023-10-25_2849.txt,35,23,aid,food,famine,gaza,2023-10-01,2023-10-01,"aid, food, famine, gaza"
2023,12,9,Can Israel’s agricultural sector recover after the war on Gaza?,2023-12-09_1851.txt,35,23,aid,food,famine,gaza,2023-12-01,2023-12-01,"aid, food, famine, gaza"
2023,12,21,"Entire Gaza population facing hunger crisis, famine risk: UN-backed report",2023-12-21_1654.txt,35,23,aid,food,famine,gaza,2023-12-01,2023-12-01,"aid, food, famine, gaza"
2023,12,22,What’s the latest UN Gaza resolution that the US has agreed to?,2023-12-22_1647.txt,35,23,aid,food,famine,gaza,2023-12-01,2023-12-01,"aid, food, famine, gaza"
2023,12,22,"Entire Gaza at ‘risk of famine’ as fighting rages between Israel, Hamas",2023-12-22_1651.txt,35,23,aid,food,famine,gaza,2023-12-01,2023-12-01,"aid, food, famine, gaza"
2023,12,28,UN agency says 40 percent of Gaza’s population ‘at risk of famine’,2023-12-28_1572.txt,35,23,aid,food,famine,gaza,2023-12-01,2023-12-01,"aid, food, famine, gaza"
2023,10,9,EU backtracks on previous suspension of Palestinian development aid,2023-10-09_3267.txt,36,23,eu,european,for,aid,2023-10-01,2023-10-01,"eu, european, aid"
2023,10,10,‘We can’t confuse Hamas with all Palestinians’: Spain says amid aid review,2023-10-10_3252.txt,36,23,eu,european,for,aid,2023-10-01,2023-10-01,"eu, european, aid"
2023,10,11,Israeli flags adorn EU buildings after Hamas attacks. Is the bloc united?,2023-10-11_3220.txt,36,23,eu,european,for,aid,2023-10-01,2023-10-01,"eu, european, aid"
2023,10,17,EU leaders to meet as bloc struggles for united message on Israel-Hamas war,2023-10-17_3065.txt,36,23,eu,european,for,aid,2023-10-01,2023-10-01,"eu, european, aid"
2023,10,19,EU’s Palestine envoy: Bloc lacks sympathy for victims of Israel’s bombing,2023-10-19_3001.txt,36,23,eu,european,for,aid,2023-10-01,2023-10-01,"eu, european, aid"
2023,10,20,EU staffers criticise von der Leyen’s ‘uncontrolled’ support of Israel,2023-10-20_2962.txt,36,23,eu,european,for,aid,2023-10-01,2023-10-01,"eu, european, aid"
2023,10,23,EU’s foreign policy chief Borrell backs pause in Israel-Hamas war,2023-10-23_2910.txt,36,23,eu,european,for,aid,2023-10-01,2023-10-01,"eu, european, aid"
2023,10,26,How far will Europe back Israel in its war on Gaza?,2023-10-26_2834.txt,36,23,eu,european,for,aid,2023-10-01,2023-10-01,"eu, european, aid"
2023,10,30,Cyprus braces for refugee arrivals amid Lebanon war fears,2023-10-30_2720.txt,36,23,eu,european,for,aid,2023-10-01,2023-10-01,"eu, european, aid"
2023,11,6,EU seeks alternative delivery routes as it ramps up Gaza aid,2023-11-06_2539.txt,36,23,eu,european,for,aid,2023-11-01,2023-11-01,"eu, european, aid"
2023,11,9,Macron says protecting civilians ‘non-negotiable’ at Gaza aid conference,2023-11-09_2468.txt,36,23,eu,european,for,aid,2023-11-01,2023-11-01,"eu, european, aid"
2023,11,22,EU to boost Gaza aid amid Israel-Hamas truce,2023-11-22_2171.txt,36,23,eu,european,for,aid,2023-11-01,2023-11-01,"eu, european, aid"
2023,11,27,Can a divided EU have any meaningful policy on Gaza?,2023-11-27_2054.txt,36,23,eu,european,for,aid,2023-11-01,2023-11-01,"eu, european, aid"
2023,10,31,Israel-Gaza war: Biden support plummets to 17 percent among Arab Americans,2023-10-31_2688.txt,37,23,biden,voters,trump,michigan,2023-10-01,2023-10-01,"biden, voters, trump, michigan"
2023,11,9,Former Biden campaign staffers call for Israel-Hamas ceasefire,2023-11-09_2448.txt,37,23,biden,voters,trump,michigan,2023-11-01,2023-11-01,"biden, voters, trump, michigan"
2023,12,3,US Muslims pledge to ditch Biden in 2024 over his stance on Israel-Gaza war,2023-12-03_1952.txt,37,23,biden,voters,trump,michigan,2023-12-01,2023-12-01,"biden, voters, trump, michigan"
2023,12,14,Labour leaders push President Biden for Israel-Gaza ceasefire at US Capitol,2023-12-14_1754.txt,37,23,biden,voters,trump,michigan,2023-12-01,2023-12-01,"biden, voters, trump, michigan"
2023,10,11,How are Palestinian children affected by the Israel-Hamas war?,2023-10-11_3222.txt,39,21,children,gaza,schools,have,2023-10-01,2023-10-01,"children, gaza, schools"
2023,10,19,Israel’s ‘war against Gaza’s children’ explained,2023-10-19_3004.txt,39,21,children,gaza,schools,have,2023-10-01,2023-10-01,"children, gaza, schools"
2023,10,25,Child casualties in Gaza a ‘stain on our conscience’: UNICEF,2023-10-25_2868.txt,39,21,children,gaza,schools,have,2023-10-01,2023-10-01,"children, gaza, schools"
2023,10,27,What trauma do children suffer in Israel’s war on Gaza?,2023-10-27_2788.txt,39,21,children,gaza,schools,have,2023-10-01,2023-10-01,"children, gaza, schools"
2023,10,31,Gaza has become a ‘graveyard’ for children amid Israeli attacks: UN,2023-10-31_2691.txt,39,21,children,gaza,schools,have,2023-10-01,2023-10-01,"children, gaza, schools"
2023,11,6,Israel’s psychological operation in Gaza,2023-11-06_2540.txt,39,21,children,gaza,schools,have,2023-11-01,2023-11-01,"children, gaza, schools"
2023,11,7,Is Israel’s Gaza war the deadliest conflict for children in modern times?,2023-11-07_2507.txt,39,21,children,gaza,schools,have,2023-11-01,2023-11-01,"children, gaza, schools"
2023,11,8,No end in sight to plight of Gaza children as Israeli attacks intensify,2023-11-08_2490.txt,39,21,children,gaza,schools,have,2023-11-01,2023-11-01,"children, gaza, schools"
2023,11,20,"World Children’s Day tragedy: Gaza’s 5,500 lives lost to Israel’s attacks",2023-11-20_2217.txt,39,21,children,gaza,schools,have,2023-11-01,2023-11-01,"children, gaza, schools"
2023,11,30,Why have so many Palestinian children been killed by Israel?,2023-11-30_2001.txt,39,21,children,gaza,schools,have,2023-11-01,2023-11-01,"children, gaza, schools"
2023,12,4,No end to suffering of Gaza children as Israeli attacks rage on,2023-12-04_1941.txt,39,21,children,gaza,schools,have,2023-12-01,2023-12-01,"children, gaza, schools"
2023,12,27,Displaced Palestinian mother in Gaza gives birth to quadruplets,2023-12-27_1581.txt,39,21,children,gaza,schools,have,2023-12-01,2023-12-01,"children, gaza, schools"
2023,12,28,Photos: Israel’s war on Gaza’s children,2023-12-28_1573.txt,39,21,children,gaza,schools,have,2023-12-01,2023-12-01,"children, gaza, schools"
2023,10,20,How have Latin American countries responded to the Israel-Hamas war?,2023-10-20_2970.txt,41,20,brazil,lula,foreign,brazilian,2023-10-01,2023-10-01,"brazil, lula, foreign, brazilian"
2023,11,1,Bolivia cuts ties with Israel; other Latin American countries recall envoys,2023-11-01_2679.txt,41,20,brazil,lula,foreign,brazilian,2023-11-01,2023-11-01,"brazil, lula, foreign, brazilian"
2023,11,2,"‘Genocide’, Colombia says as Latin American states condemn Israel over Gaza",2023-11-02_2645.txt,41,20,brazil,lula,foreign,brazilian,2023-11-01,2023-11-01,"brazil, lula, foreign, brazilian"
2023,11,10,"From sport to music, Chile’s Palestinian diaspora rallies to support Gaza",2023-11-10_2427.txt,41,20,brazil,lula,foreign,brazilian,2023-11-01,2023-11-01,"brazil, lula, foreign, brazilian"
2023,11,15,Belize joins diplomatic backlash against Israel over Gaza bombardment,2023-11-15_2318.txt,41,20,brazil,lula,foreign,brazilian,2023-11-01,2023-11-01,"brazil, lula, foreign, brazilian"
2023,11,20,"In Brazil’s favelas, activists find common ground with Palestinians in Gaza",2023-11-20_2207.txt,41,20,brazil,lula,foreign,brazilian,2023-11-01,2023-11-01,"brazil, lula, foreign, brazilian"
2023,12,1,Brazil’s Lula: Biden has no ‘sensitivity’ to stop war on Gaza,2023-12-01_1983.txt,41,20,brazil,lula,foreign,brazilian,2023-12-01,2023-12-01,"brazil, lula, foreign, brazilian"
2023,12,31,‘Outraged’: Brazilian Muslims face growing Islamophobia over Gaza war,2023-12-31_1542.txt,41,20,brazil,lula,foreign,brazilian,2023-12-01,2023-12-01,"brazil, lula, foreign, brazilian"
2023,10,14,Israel at war against Gaza: At what cost to both economies?,2023-10-14_3128.txt,42,19,economy,percent,economic,gaza,2023-10-01,2023-10-01,"economy, percent, economic, gaza"
2023,10,25,Gaza needed billions in aid before Israel-Hamas war: UN,2023-10-25_2859.txt,42,19,economy,percent,economic,gaza,2023-10-01,2023-10-01,"economy, percent, economic, gaza"
2023,10,28,Israel’s war on Gaza: What’s the impact globally?,2023-10-28_2781.txt,42,19,economy,percent,economic,gaza,2023-10-01,2023-10-01,"economy, percent, economic, gaza"
2023,10,29,‘There is zero work’: Occupied West Bank paralysed as economy stalls,2023-10-29_2758.txt,42,19,economy,percent,economic,gaza,2023-10-01,2023-10-01,"economy, percent, economic, gaza"
2023,11,7,"Gaza loses 61 percent of jobs in Israel-Hamas war, UN agency says",2023-11-07_2525.txt,42,19,economy,percent,economic,gaza,2023-11-01,2023-11-01,"economy, percent, economic, gaza"
2023,11,10,"Israel-Gaza war ‘devastating’ Palestine economy, UN warns",2023-11-10_2435.txt,42,19,economy,percent,economic,gaza,2023-11-01,2023-11-01,"economy, percent, economic, gaza"
2023,11,18,What’s the impact of the war on Gaza on the Palestinian economy?,2023-11-18_2253.txt,42,19,economy,percent,economic,gaza,2023-11-01,2023-11-01,"economy, percent, economic, gaza"
2023,11,25,Can Israel’s economy withstand a prolonged war on Gaza?,2023-11-25_2108.txt,42,19,economy,percent,economic,gaza,2023-11-01,2023-11-01,"economy, percent, economic, gaza"
2023,11,30,‘We’re not here to beg’: Gaza residents’ anger over steep rise in prices,2023-11-30_2003.txt,42,19,economy,percent,economic,gaza,2023-11-01,2023-11-01,"economy, percent, economic, gaza"
2023,12,2,Who pays for the war damage in Gaza?,2023-12-02_1971.txt,42,19,economy,percent,economic,gaza,2023-12-01,2023-12-01,"economy, percent, economic, gaza"
2023,12,20,Nearly 66 percent of jobs lost in Gaza since Israel-Hamas war broke out,2023-12-20_1673.txt,42,19,economy,percent,economic,gaza,2023-12-01,2023-12-01,"economy, percent, economic, gaza"
2023,10,7,Israel pummels Gaza after Hamas’s unprecedented attack,2023-10-07_3302.txt,44,19,gaza,air,least,rockets,2023-10-01,2023-10-01,"gaza, air, least, rockets"
2023,10,10,Which airlines paused or cancelled flights to Israel after Hamas attacks?,2023-10-10_3245.txt,44,19,gaza,air,least,rockets,2023-10-01,2023-10-01,"gaza, air, least, rockets"
2023,10,12,Photos show scale of the destruction of Israel air attacks on Gaza,2023-10-12_3200.txt,44,19,gaza,air,least,rockets,2023-10-01,2023-10-01,"gaza, air, least, rockets"
2023,11,5,Photos: No end to Gaza killings as Israeli campaign nears a month,2023-11-05_2561.txt,44,19,gaza,air,least,rockets,2023-11-01,2023-11-01,"gaza, air, least, rockets"
2023,11,22,No ease in human suffering in Gaza amid Israel war,2023-11-22_2172.txt,44,19,gaza,air,least,rockets,2023-11-01,2023-11-01,"gaza, air, least, rockets"
2023,12,1,Israel strikes Gaza after truce expires,2023-12-01_1992.txt,44,19,gaza,air,least,rockets,2023-12-01,2023-12-01,"gaza, air, least, rockets"
2023,11,10,"Australian arms exports to Israel in focus amid court case, port protests",2023-11-10_2415.txt,47,18,exports,arms,canada,weapons,2023-11-01,2023-11-01,"exports, arms, canada, weapons"
2023,12,4,Netherlands accused of war crimes complicity for Israeli military supplies,2023-12-04_1940.txt,47,18,exports,arms,canada,weapons,2023-12-01,2023-12-01,"exports, arms, canada, weapons"
2023,12,15,Dutch court dismisses war crimes case against military supplies to Israel,2023-12-15_1747.txt,47,18,exports,arms,canada,weapons,2023-12-01,2023-12-01,"exports, arms, canada, weapons"
2023,10,9,Palestinian state ‘most reliable’ solution to conflict with Israel: Russia,2023-10-09_3274.txt,48,18,russia,putin,moscow,russian,2023-10-01,2023-10-01,"russia, putin, moscow, russian"
2023,10,10,"Ukrainians stand with Israel amid war with Hamas, despite grievances",2023-10-10_3243.txt,48,18,russia,putin,moscow,russian,2023-10-01,2023-10-01,"russia, putin, moscow, russian"
2023,10,11,Putin concerned over ‘catastrophic’ civilian deaths in Israel-Gaza war,2023-10-11_3231.txt,48,18,russia,putin,moscow,russian,2023-10-01,2023-10-01,"russia, putin, moscow, russian"
2023,10,12,‘Not pro-Israeli’: Decoding Putin’s muted response to Hamas attacks,2023-10-12_3190.txt,48,18,russia,putin,moscow,russian,2023-10-01,2023-10-01,"russia, putin, moscow, russian"
2023,10,19,Russia’s Lavrov warns Israel-Gaza war could spark regional crisis,2023-10-19_3003.txt,48,18,russia,putin,moscow,russian,2023-10-01,2023-10-01,"russia, putin, moscow, russian"
2023,10,30,Russia’s Dagestan airport closed after anti-Israel protests: What to know,2023-10-30_2729.txt,48,18,russia,putin,moscow,russian,2023-10-01,2023-10-01,"russia, putin, moscow, russian"
2023,11,14,"Unverified rumours of Russia arming Hamas persist, as war rages in Gaza",2023-11-14_2338.txt,48,18,russia,putin,moscow,russian,2023-11-01,2023-11-01,"russia, putin, moscow, russian"
2023,11,20,Russian diplomacy leverages Israel-Hamas war for moral high ground,2023-11-20_2211.txt,48,18,russia,putin,moscow,russian,2023-11-01,2023-11-01,"russia, putin, moscow, russian"
2023,11,25,Finnish FM: Finland’s defence deal with Israel vs its stance on Gaza,2023-11-25_2095.txt,48,18,russia,putin,moscow,russian,2023-11-01,2023-11-01,"russia, putin, moscow, russian"
2023,12,5,"Putin to visit Saudi Arabia, UAE with Israel-Hamas war on agenda",2023-12-05_1912.txt,48,18,russia,putin,moscow,russian,2023-12-01,2023-12-01,"russia, putin, moscow, russian"
2023,12,6,Putin makes rare trip to Middle East to meet with UAE and Saudi leaders,2023-12-06_1894.txt,48,18,russia,putin,moscow,russian,2023-12-01,2023-12-01,"russia, putin, moscow, russian"
2023,12,7,Iran’s Raisi says ‘genocide’ unfolding in Gaza as he meets Russia’s Putin,2023-12-07_1877.txt,48,18,russia,putin,moscow,russian,2023-12-01,2023-12-01,"russia, putin, moscow, russian"
2023,12,10,Israel cannot carry out ‘collective punishment’ of people in Gaza: Lavrov,2023-12-10_1830.txt,48,18,russia,putin,moscow,russian,2023-12-01,2023-12-01,"russia, putin, moscow, russian"
2023,12,11,Sergey Lavrov: The Russian approaches to Gaza and Ukraine,2023-12-11_1818.txt,48,18,russia,putin,moscow,russian,2023-12-01,2023-12-01,"russia, putin, moscow, russian"
2023,10,20,McDonald’s franchises in Middle East at odds over Israel-Hamas war,2023-10-20_2982.txt,50,18,jerry,mcdonald,ice,cream,2023-10-01,2023-10-01,"jerry, mcdonald, ice, cream"
2023,10,21,"Atop a Jerusalem mountain, a cafe of rare coexistence in a divided city",2023-10-21_2954.txt,50,18,jerry,mcdonald,ice,cream,2023-10-01,2023-10-01,"jerry, mcdonald, ice, cream"
2023,11,14,"Indonesians boycott McDonald’s, Starbucks over support for Israel",2023-11-14_2354.txt,50,18,jerry,mcdonald,ice,cream,2023-11-01,2023-11-01,"jerry, mcdonald, ice, cream"
2023,11,19,‘Boycott Israel’ breathes new life into 100-year-old Egyptian soda brand,2023-11-19_2231.txt,50,18,jerry,mcdonald,ice,cream,2023-11-01,2023-11-01,"jerry, mcdonald, ice, cream"
2023,12,8,Israel police stop settlers march in Jerusalem after ‘racist chants’,2023-12-08_1856.txt,51,18,march,jerusalem,police,city,2023-12-01,2023-12-01,"march, jerusalem, police, city"
2023,11,2,Israel-Gaza war: US House rejects effort to censure Rashida Tlaib,2023-11-02_2649.txt,53,18,tlaib,congress,aipac,democratic,2023-11-01,2023-11-01,"tlaib, congress, aipac, democratic"
2023,11,8,"Who is Rashida Tlaib, why was the Palestinian-American lawmaker censured?",2023-11-08_2492.txt,53,18,tlaib,congress,aipac,democratic,2023-11-01,2023-11-01,"tlaib, congress, aipac, democratic"
2023,11,8,US House votes to censure Rashida Tlaib over Israel-Hamas war comments,2023-11-08_2500.txt,53,18,tlaib,congress,aipac,democratic,2023-11-01,2023-11-01,"tlaib, congress, aipac, democratic"
2023,11,14,Anti-Palestinian sentiment rises amid bipartisan US support for Israel,2023-11-14_2353.txt,53,18,tlaib,congress,aipac,democratic,2023-11-01,2023-11-01,"tlaib, congress, aipac, democratic"
2023,12,6,"‘Anti-Zionism is antisemitism,’ US House asserts in ‘dangerous’ resolution",2023-12-06_1906.txt,53,18,tlaib,congress,aipac,democratic,2023-12-01,2023-12-01,"tlaib, congress, aipac, democratic"
2023,10,16,Five films that tell the human stories behind the Israel-Palestine conflict,2023-10-16_3093.txt,54,17,her,family,she,abdi,2023-10-01,2023-10-01,"family, abdi"
2023,11,1,"Chaos, fear reign as foreign nationals try to leave Gaza through Rafah",2023-11-01_2660.txt,54,17,her,family,she,abdi,2023-11-01,2023-11-01,"family, abdi"
2023,11,4,‘Can’t sleep’: Trapped British nationals try to flee Israel’s Gaza bombing,2023-11-04_2590.txt,54,17,her,family,she,abdi,2023-11-01,2023-11-01,"family, abdi"
2023,11,8,One crisis to the next: British Palestinians fleeing Gaza stuck in Egypt,2023-11-08_2489.txt,54,17,her,family,she,abdi,2023-11-01,2023-11-01,"family, abdi"
2023,11,9,‘We saw death’: Egyptian nationals trying to leave Gaza stuck at Rafah,2023-11-09_2463.txt,54,17,her,family,she,abdi,2023-11-01,2023-11-01,"family, abdi"
2023,11,25,"Hamas releases 13 Israeli, four Thai captives after hours-long delay",2023-11-25_2087.txt,54,17,her,family,she,abdi,2023-11-01,2023-11-01,"family, abdi"
2023,11,29,Egypt’s Sinai Bedouins fear Israel’s mass displacement of Gaza Palestinians,2023-11-29_2027.txt,54,17,her,family,she,abdi,2023-11-01,2023-11-01,"family, abdi"
2023,12,6,"Two Gaza brothers stripped, jeered at by Israeli army, one taken captive",2023-12-06_1899.txt,54,17,her,family,she,abdi,2023-12-01,2023-12-01,"family, abdi"
2023,12,13,"Badly burned but free, Israa Jaabis on her release from Israeli prison",2023-12-13_1778.txt,54,17,her,family,she,abdi,2023-12-01,2023-12-01,"family, abdi"
2023,12,27,"‘Will rebuild Gaza’: In freezing Rafah, a Palestinian mother’s 2024 dreams",2023-12-27_1591.txt,54,17,her,family,she,abdi,2023-12-01,2023-12-01,"family, abdi"
2023,11,1,‘He threw up blood’: Palestinian detainees face abuse in Israeli custody,2023-11-01_2669.txt,57,16,prisoners,prison,prisoner,daqqa,2023-11-01,2023-11-01,"prisoners, prison, prisoner, daqqa"
